episode,avg_return,success_proxy,delay_proxy,energy_proxy,edges,KL,m,rho_bar,deltaE_size,rejects,loss_pi,loss_v_mse,loss_v_rmse,value_clip_frac,ret_mean,ret_std,lr
160,2.876849,0.999894,0.004228,0.965520,104,0.000943,10,1.000000,357,2203,-0.028668,1.060727,1.178802,0.066406,197.460175,45.036858,0.000300
161,2.747692,0.999745,0.004422,0.959682,113,0.002694,10,1.000000,353,2207,-0.039839,1.290299,1.326463,0.074219,214.467972,42.547020,0.000300
162,2.870798,0.999652,0.004364,0.956041,115,0.002385,10,1.000000,344,2216,-0.037777,1.726157,1.615720,0.109375,212.246094,42.414993,0.000300
163,2.797904,0.999903,0.004337,0.972316,118,0.002775,10,1.000000,345,2215,-0.039173,2.389256,1.628017,0.070312,215.009918,45.320396,0.000300
164,3.473899,0.999802,0.004121,0.901863,104,0.000414,10,1.000000,325,2235,-0.036112,1.025505,1.182622,0.074219,198.578812,40.884750,0.000300
165,2.812110,0.999520,0.004311,0.971857,110,0.001856,10,1.000000,394,2162,-0.042658,1.045982,1.229487,0.073944,204.508423,38.183186,0.000300
166,3.684710,0.999916,0.004147,0.874282,103,0.002364,10,1.000000,309,2251,-0.046249,1.383859,1.418705,0.082031,208.290802,42.651482,0.000300
167,2.675995,0.999831,0.004353,0.985844,116,0.000307,10,1.000000,379,2181,-0.041782,1.311045,1.338181,0.066406,233.392242,45.627701,0.000300
168,3.485649,0.999977,0.004101,0.908049,105,0.000490,10,1.000000,360,2200,-0.041589,1.488868,1.538623,0.097656,226.998047,44.020290,0.000300
169,2.605550,0.999850,0.004365,0.992026,116,0.002017,10,1.000000,339,2221,-0.044558,2.032681,1.548115,0.050781,227.885986,44.499203,0.000300
170,2.816717,0.999800,0.004322,0.977100,123,0.001401,10,1.000000,339,2221,-0.035762,1.333637,1.329192,0.074219,215.888214,44.452377,0.000300
171,2.940102,0.999618,0.004246,0.958077,106,0.001789,10,1.000000,334,2226,-0.046715,1.342639,1.388627,0.070312,203.708298,42.868809,0.000300
